"gen","yield","env"
"PHW65_MOG_0072/PHT69",219.85,"IAH4_2018"
"PHW65_MOG_0089/PHT69",138.36,"IAH4_2018"
"PHW65_MOG_0089/PHT69",146.58,"IAH4_2018"
"PHW65_MOG_0096/PHT69",181.16,"IAH4_2018"
"PHW65_MOG_0096/PHT69",179.19,"IAH4_2018"
"PHW65_MOG_0109/PHT69",182.72,"IAH4_2018"
"PHW65_MOG_0109/PHT69",153.44,"IAH4_2018"
"PHW65_MOG_0116/PHT69",217.77,"IAH4_2018"
"PHW65_MOG_0116/PHT69",222.74,"IAH4_2018"
"PHW65_MOG_0117/PHT69",172.41,"IAH4_2018"
"PHW65_MOG_0117/PHT69",176.66,"IAH4_2018"
"PHW65_MOG_0121/PHT69",216.81,"IAH4_2018"
"PHW65_MOG_0121/PHT69",198.24,"IAH4_2018"
"PHW65_MOG_0122/PHT69",163.49,"IAH4_2018"
"PHW65_MOG_0122/PHT69",198.07,"IAH4_2018"
"PHW65_MOG_0127/PHT69",150.28,"IAH4_2018"
"PHW65_MOG_0127/PHT69",160.79,"IAH4_2018"
"PHW65_MOG_0130/PHT69",137.06,"IAH4_2018"
"PHW65_MOG_0130/PHT69",140.58,"IAH4_2018"
"PHW65_MOG_0132/PHT69",196.13,"IAH4_2018"
"PHW65_MOG_0132/PHT69",199.34,"IAH4_2018"
"PHW65_MOG_0138/PHT69",157.67,"IAH4_2018"
"PHW65_MOG_0138/PHT69",141.19,"IAH4_2018"
"PHW65_MOG_0139/PHT69",147.65,"IAH4_2018"
"PHW65_MOG_0139/PHT69",147.57,"IAH4_2018"
"PHW65_MOG_0145/PHT69",139.73,"IAH4_2018"
"PHW65_MOG_0145/PHT69",206.25,"IAH4_2018"
"PHW65_MOG_0153/PHT69",173.68,"IAH4_2018"
"PHW65_MOG_0153/PHT69",216.28,"IAH4_2018"
"PHW65_MOG_0155/PHT69",165.94,"IAH4_2018"
"PHW65_MOG_0155/PHT69",195.16,"IAH4_2018"
"PHW65_MOG_0162/PHT69",150.84,"IAH4_2018"
"PHW65_MOG_0162/PHT69",159.42,"IAH4_2018"
"PHW65_MOG_0163/PHT69",145.91,"IAH4_2018"
"PHW65_MOG_0163/PHT69",146.79,"IAH4_2018"
"PHW65_MOG_0170/PHT69",137.95,"IAH4_2018"
"PHW65_MOG_0170/PHT69",156.82,"IAH4_2018"
"PHW65_MOG_0172/PHT69",172.16,"IAH4_2018"
"PHW65_MOG_0172/PHT69",192.28,"IAH4_2018"
"PHW65_MOG_0173/PHT69",174.09,"IAH4_2018"
"PHW65_MOG_0173/PHT69",178.05,"IAH4_2018"
"PHW65_MOG_0175/PHT69",150.52,"IAH4_2018"
"PHW65_MOG_0175/PHT69",171.97,"IAH4_2018"
"PHW65_MOG_0178/PHT69",166.93,"IAH4_2018"
"PHW65_MOG_0178/PHT69",159.39,"IAH4_2018"
"PHW65_MOG_0179/PHT69",195.31,"IAH4_2018"
"PHW65_MOG_0179/PHT69",172.51,"IAH4_2018"
"PHW65_MOG_0180/PHT69",197.22,"IAH4_2018"
"PHW65_MOG_0180/PHT69",193.89,"IAH4_2018"
"PHW65_MOG_0181/PHT69",159.94,"IAH4_2018"
"PHW65_MOG_0181/PHT69",159.8,"IAH4_2018"
"PHW65_MOG_0190/PHT69",183.18,"IAH4_2018"
"PHW65_MOG_0190/PHT69",224.54,"IAH4_2018"
"PHW65_MOG_0196/PHT69",206.51,"IAH4_2018"
"PHW65_MOG_0196/PHT69",198.67,"IAH4_2018"
"PHW65_MOG_0200/PHT69",184.2,"IAH4_2018"
"PHW65_MOG_0200/PHT69",180.25,"IAH4_2018"
"PHW65_MOG_0201/PHT69",145.37,"IAH4_2018"
"PHW65_MOG_0201/PHT69",183.24,"IAH4_2018"
"PHW65_MOG_0213/PHT69",187.19,"IAH4_2018"
"PHW65_MOG_0213/PHT69",184.26,"IAH4_2018"
"PHW65_MOG_0215/PHT69",157.19,"IAH4_2018"
"PHW65_MOG_0215/PHT69",144.16,"IAH4_2018"
"PHW65_MOG_0218/PHT69",189.64,"IAH4_2018"
"PHW65_MOG_0218/PHT69",200.68,"IAH4_2018"
"PHW65_MOG_0232/PHT69",195.2,"IAH4_2018"
"PHW65_MOG_0232/PHT69",215.64,"IAH4_2018"
"PHW65_MOG_0250/PHT69",197.96,"IAH4_2018"
"PHW65_MOG_0250/PHT69",160.85,"IAH4_2018"
"PHW65_MOG_0266/PHT69",160.64,"IAH4_2018"
"PHW65_MOG_0266/PHT69",170.92,"IAH4_2018"
"PHW65_MOG_0271/PHT69",189.34,"IAH4_2018"
"PHW65_MOG_0271/PHT69",177.15,"IAH4_2018"
"PHW65_MOG_0291/PHT69",167.22,"IAH4_2018"
"PHW65_MOG_0291/PHT69",172.41,"IAH4_2018"
"PHW65_MOG_0293/PHT69",167.72,"IAH4_2018"
"PHW65_MOG_0293/PHT69",169.22,"IAH4_2018"
"PHW65_MOG_0294/PHT69",180.97,"IAH4_2018"
"PHW65_MOG_0294/PHT69",144.85,"IAH4_2018"
"PHW65_MOG_0296/PHT69",196.63,"IAH4_2018"
"PHW65_MOG_0296/PHT69",179.36,"IAH4_2018"
"PHW65_MOG_0305/PHT69",202.45,"IAH4_2018"
"PHW65_MOG_0305/PHT69",145.29,"IAH4_2018"
"PHW65_MOG_0306/PHT69",211.39,"IAH4_2018"
"PHW65_MOG_0306/PHT69",153.99,"IAH4_2018"
"PHW65_MOG_0310/PHT69",185.52,"IAH4_2018"
"PHW65_MOG_0310/PHT69",217.78,"IAH4_2018"
"PHW65_MOG_0311/PHT69",174.48,"IAH4_2018"
"PHW65_MOG_0311/PHT69",173.26,"IAH4_2018"
"PHW65_MOG_0315/PHT69",148.48,"IAH4_2018"
"PHW65_MOG_0315/PHT69",187.77,"IAH4_2018"
"PHW65_MOG_0327/PHT69",239.75,"IAH4_2018"
"PHW65_MOG_0327/PHT69",234.36,"IAH4_2018"
"PHW65_MOG_0329/PHT69",221.62,"IAH4_2018"
"PHW65_MOG_0329/PHT69",218.03,"IAH4_2018"
"PHW65_MOG_0332/PHT69",183.72,"IAH4_2018"
"PHW65_MOG_0332/PHT69",181.45,"IAH4_2018"
"PHW65_MOG_0335/PHT69",150.36,"IAH4_2018"
"PHW65_MOG_0335/PHT69",146.69,"IAH4_2018"
"PHW65_MOG_0340/PHT69",207.98,"IAH4_2018"
"PHW65_MOG_0340/PHT69",181.8,"IAH4_2018"
"PHW65_MOG_0341/PHT69",205.4,"IAH4_2018"
"PHW65_MOG_0341/PHT69",192.49,"IAH4_2018"
"PHW65_MOG_0350/PHT69",205.02,"IAH4_2018"
"PHW65_MOG_0350/PHT69",166.02,"IAH4_2018"
"PHW65_MOG_0354/PHT69",167.41,"IAH4_2018"
"PHW65_MOG_0354/PHT69",182.75,"IAH4_2018"
"PHW65_MOG_0377/PHT69",194.46,"IAH4_2018"
"PHW65_MOG_0377/PHT69",178.69,"IAH4_2018"
"PHW65_MOG_0379/PHT69",163.61,"IAH4_2018"
"PHW65_MOG_0379/PHT69",175.64,"IAH4_2018"
"PHW65_MOG_0392/PHT69",178.72,"IAH4_2018"
"PHW65_MOG_0392/PHT69",173.7,"IAH4_2018"
"PHW65_MOG_0421/PHT69",171.1,"IAH4_2018"
"PHW65_MOG_0421/PHT69",174.2,"IAH4_2018"
"PHW65_MOG_0423/PHT69",191.98,"IAH4_2018"
"PHW65_MOG_0423/PHT69",185.19,"IAH4_2018"
"PHW65_MOG_0424/PHT69",174.98,"IAH4_2018"
"PHW65_MOG_0424/PHT69",186.83,"IAH4_2018"
"PHW65_MOG_0426/PHT69",158.75,"IAH4_2018"
"PHW65_MOG_0426/PHT69",194.43,"IAH4_2018"
"PHW65_MOG_0431/PHT69",211.61,"IAH4_2018"
"PHW65_MOG_0431/PHT69",207.22,"IAH4_2018"
"PHW65_MOG_0461/PHT69",194.51,"IAH4_2018"
"PHW65_MOG_0461/PHT69",159.77,"IAH4_2018"
"PHW65_MOG_0463/PHT69",178.58,"IAH4_2018"
"PHW65_MOG_0463/PHT69",174.55,"IAH4_2018"
"PHW65_MOG_0487/PHT69",180.64,"IAH4_2018"
"PHW65_MOG_0487/PHT69",191.22,"IAH4_2018"
"PHW65_MOG_0499/PHT69",172.6,"IAH4_2018"
"PHW65_MOG_0499/PHT69",228.59,"IAH4_2018"
"PHW65_MOG_0511/PHT69",156.22,"IAH4_2018"
"PHW65_MOG_0511/PHT69",189.27,"IAH4_2018"
"PHW65_MOG_0513/PHT69",199.45,"IAH4_2018"
"PHW65_MOG_0513/PHT69",182.05,"IAH4_2018"
"PHW65_MOG_0534/PHT69",181.63,"IAH4_2018"
"PHW65_MOG_0534/PHT69",207.84,"IAH4_2018"
"PHW65_MOG_0542/PHT69",194.44,"IAH4_2018"
"PHW65_MOG_0542/PHT69",215.42,"IAH4_2018"
"PHW65_MOG_0545/PHT69",147.23,"IAH4_2018"
"PHW65_MOG_0545/PHT69",189.97,"IAH4_2018"
"PHW65_MOG_0551/PHT69",205.19,"IAH4_2018"
"PHW65_MOG_0551/PHT69",225.7,"IAH4_2018"
"PHW65_MOG_0554/PHT69",171.67,"IAH4_2018"
"PHW65_MOG_0554/PHT69",183.25,"IAH4_2018"
"PHW65_MOG_0567/PHT69",202.3,"IAH4_2018"
"PHW65_MOG_0567/PHT69",205.6,"IAH4_2018"
"PHW65_MOG_0569/PHT69",165.85,"IAH4_2018"
"PHW65_MOG_0569/PHT69",181.62,"IAH4_2018"
"PHW65_MOG_0572/PHT69",191.43,"IAH4_2018"
"PHW65_MOG_0572/PHT69",174.58,"IAH4_2018"
"PHW65_MOG_0583/PHT69",184.51,"IAH4_2018"
"PHW65_MOG_0583/PHT69",162.55,"IAH4_2018"
"PHW65_MOG_0620/PHT69",178.01,"IAH4_2018"
"PHW65_MOG_0620/PHT69",198.04,"IAH4_2018"
"PHW65_MOG_0621/PHT69",190.63,"IAH4_2018"
"PHW65_MOG_0621/PHT69",140.27,"IAH4_2018"
"PHW65_MOG_0651/PHT69",171.69,"IAH4_2018"
"PHW65_MOG_0651/PHT69",177.5,"IAH4_2018"
"PHW65_MOG_0660/PHT69",171.21,"IAH4_2018"
"PHW65_MOG_0660/PHT69",159.66,"IAH4_2018"
"PHW65_MOG_0696/PHT69",209.7,"IAH4_2018"
"PHW65_MOG_0696/PHT69",164.31,"IAH4_2018"
